url,title,seendate,domain,language,country,themes_matched
https://www.zerohedge.com/markets/tentative-trade-markets-await-fomc-minutes-and-nvidia-earnings-newsquawk-european-opening,Tentative trade as markets await the FOMC Minutes and Nvidia earnings - Newsquawk European Opening News,2025-11-19 10:00:00+00:00,zerohedge.com,English,United States,
https://www.fool.com/investing/2025/11/19/the-best-stocks-to-invest-50000-in-right-now/,"The Best Stocks to Invest $50 , 000 in Right Now",2025-11-19 11:00:00+00:00,fool.com,English,United States,
http://www.chinanationalnews.com/news/278703709/probe-launched-into-alleged-theft-of-tsmc-secrets-by-ex-executive,Probe launched into alleged theft of TSMC secrets by ex - executive,2025-11-19 13:45:00+00:00,chinanationalnews.com,English,China,
https://www.zerohedge.com/markets/us-equity-futures-are-gaining-ahead-nvidia-trump-could-announce-next-fed-chair-christmas,US equity futures are gaining ahead of Nvidia ; Trump could announce the next Fed Chair before Christmas - Newsquawk US Opening News,2025-11-19 14:30:00+00:00,zerohedge.com,English,United States,
https://www.zerohedge.com/markets/futures-rebound-after-4-day-slide-nvidia-earnings-deck,Futures Rebound After 4 Day Slide With Nvidia Earnings On Deck,2025-11-19 14:30:00+00:00,zerohedge.com,English,United States,
http://www.taiwansun.com/news/278703709/probe-launched-into-alleged-theft-of-tsmc-secrets-by-ex-executive,Probe launched into alleged theft of TSMC secrets by ex - executive,2025-11-19 16:30:00+00:00,taiwansun.com,English,China,
http://www.taiwansun.com/news/278703701/prosecutors-probe-ex-tsmc-executive-over-alleged-theft-of-advanced-chipmaking-secrets,Prosecutors probe ex - TSMC executive over alleged theft of advanced chipmaking secrets,2025-11-19 16:30:00+00:00,taiwansun.com,English,China,
https://www.taipeitimes.com/News/biz/archives/2025/11/20/2003847490,TSMC expansion pushes Taiwanese working in U . S . to record high,2025-11-19 17:00:00+00:00,taipeitimes.com,English,Taiwan,
https://focustaiwan.tw:443/business/202511190024,TSMC expansion pushes Taiwanese working in U . S . to record high,2025-11-19 17:30:00+00:00,focustaiwan.tw,English,Taiwan,
https://focustaiwan.tw/business/202511190024,TSMC expansion pushes Taiwanese working in U . S . to record high,2025-11-19 17:30:00+00:00,focustaiwan.tw,English,Taiwan,
https://www.digit.in/features/general/snapdragon-x2-elite-chip-qualcomm-is-serious-about-ai-pc-domination.html,Snapdragon X2 Elite chip : Qualcomm is serious about AI PC domination ! ,2025-11-19 18:15:00+00:00,digit.in,English,India,
https://www.phoronix.com/news/Microsoft-Azure-Cobalt-200,Microsoft Announces Cobalt 200 CPU With 132 Arm Neoverse - V3 Cores,2025-11-19 18:15:00+00:00,phoronix.com,English,United States,
https://www.khaleejtimes.com/business/tech/europes-semiconductor-dreams-confront-business-realities,Europe semiconductor dreams confront business realities,2025-11-19 19:45:00+00:00,khaleejtimes.com,English,United Arab Emirates,
https://www.setn.com/News.aspx?NewsID=1753825,再提美國晶片產業被拿走 川普澄清了 ！「 不怪台灣 」 原因曝光 | 國際 | 三立新聞網 SETN . COM,2025-11-20 01:00:00+00:00,setn.com,Chinese,Taiwan,
https://www.cna.com.tw:443/news/aipl/202511200014.aspx,川普再提台灣和晶片業 ： 美國需要外籍人員助設廠運作 | 政治,2025-11-20 01:30:00+00:00,cna.com.tw,Chinese,Taiwan,
https://www.webpronews.com/nvidias-ai-empire-record-earnings-crush-bubble-doubts-amid-soaring-demand/,Nvidia AI Empire : Record Earnings Crush Bubble Doubts Amid Soaring Demand,2025-11-20 01:45:00+00:00,webpronews.com,English,United States,
https://infotechlead.com/networking/nvidia-delivers-record-q3-revenue-as-ai-infrastructure-demand-surges-92256,NVIDIA Delivers Record Q3 Revenue as AI Infrastructure Demand Surges,2025-11-20 02:15:00+00:00,infotechlead.com,English,India,
https://www.163.com/dy/article/KEQ5BCGN05199NPP.html,闻泰科技对安世的控制权仍受限 ； 英伟达财报超预期丨新鲜早科技,2025-11-20 03:00:00+00:00,163.com,Chinese,China,
https://www.setn.com/News.aspx?NewsID=1753885,世紀施壓 ！ 川普提醒黃仁勳與台灣 該實踐軍令狀了 ！ | 財經 | 三立新聞網 SETN . COM,2025-11-20 03:15:00+00:00,setn.com,Chinese,Taiwan,
https://newtalk.tw/news/view/2025-11-20/1005476, 「 晶片產業被拿走我不怪台灣 」 川普 ： 美國需要外籍人員助設廠運作 | 國際,2025-11-20 03:30:00+00:00,newtalk.tw,Chinese,Taiwan,
https://www.emsnow.com/electronics-supply-chain-weekly-digest-november-14-2025/,"Electronics Supply Chain Weekly Digest : November 14 , 2025 · EMSNow",2025-11-20 04:30:00+00:00,emsnow.com,English,China,
https://www.cna.com.tw/news/afe/202511200099.aspx,輝達 ： 與鴻海緯創等廠商合作 未來4年擴大美國布局 | 產經,2025-11-20 05:00:00+00:00,cna.com.tw,Chinese,Taiwan,
https://www.chinatimes.com/realtimenews/20251120002210-260410,歐洲難靠台積電圓晶片夢 ？ 外媒揭台灣供應鏈同行5大難關 - 財經,2025-11-20 06:30:00+00:00,chinatimes.com,Chinese,Taiwan,
https://technews.tw/2025/11/20/nvidia-taiwan-companies-cooperation/,輝達 ： 續與鴻海緯創艾克爾矽品合作 ， 四年內擴大美國布局,2025-11-20 08:00:00+00:00,technews.tw,Chinese,Taiwan,
https://finance.eastmoney.com/a/202511203569961186.html,回应AI泡沫 ！ 黄仁勋称  GPU已售罄  _ 东方财富网,2025-11-20 09:00:00+00:00,finance.eastmoney.com,Chinese,China,
https://n.yam.com/Article/20251120367689, 「 九州 ・ 台灣創意論壇in熊本 」 引領未來高科技新思維,2025-11-20 10:15:00+00:00,n.yam.com,Chinese,Taiwan,
https://www.design-reuse.com/news/202529686-chinese-crypto-mining-manufacturers-order-next-gen-2nm-gaa-chips-from-samsung-foundry/,Chinese crypto - mining manufacturers order next - gen 2nm GAA chips from Samsung Foundry,2025-11-20 11:45:00+00:00,design-reuse.com,English,China,n2_a16
https://www.thestar.com.my/tech/tech-news/2025/11/20/global-tech-shares-surge-as-nvidia039s-ai-boom-powers-market-rally,Global tech shares surge as Nvidia AI boom powers market rally,2025-11-20 11:45:00+00:00,thestar.com.my,English,Malaysia,
https://rollingout.com/2025/11/20/nvidia-announces-fiscal-q3-2026-results/,NVIDIA announces massive fiscal Q3 2026 results,2025-11-20 11:45:00+00:00,rollingout.com,English,United States,
https://www.zaobao.com.sg/news/world/story20251120-7848245,特朗普欢迎引进高技能人才 助力扩张美国制造业,2025-11-20 13:45:00+00:00,zaobao.com.sg,Chinese,Singapore,
https://www.cnbc.com/2025/11/20/nvidia-posted-another-monster-quarter-here-is-the-number-that-impressed-analysts-the-most.html,Nvidia posted another monster quarter . Here is the number that impressed analysts the most,2025-11-20 13:45:00+00:00,cnbc.com,English,United States,
https://www.stimson.org/2025/tariffs-economic-nationalism-and-the-future-of-us-semiconductor-manufacturing/,"Tariffs , Economic Nationalism , and the Future of US Semiconductor Manufacturing • Stimson Center",2025-11-20 16:45:00+00:00,stimson.org,English,United States,
http://www.epochtimes.com.tw/n488768/%E8%BC%9D%E9%81%94-%E8%88%87%E5%8F%B0%E5%BB%A0%E5%90%88%E4%BD%9C%E6%93%B4%E5%A4%A7%E7%BE%8E%E5%B8%83%E5%B1%80.html,輝達 ： 與台廠合作擴大美布局 | 合作 | 財報 | 台廠,2025-11-20 16:45:00+00:00,epochtimes.com.tw,Chinese,Taiwan,
https://qz.com/nvidia-ai-bubble-risk-jensen-huang-buildout,Nvidia says there no AI bubble . Investors agree for now,2025-11-20 21:30:00+00:00,qz.com,English,United States,
https://www.investing.com/analysis/intel-could-be-the-biggest-winner-of-tsmcs-ai-bottleneck-200670548,Intel Could Be the Biggest Winner of TSMC AI Bottleneck,2025-11-20 22:15:00+00:00,investing.com,English,United States,
https://www.investing.com/analysis/3-stocks-benefiting-from-the-aidriven-memory-market-frenzy-200670546,3 Stocks Benefiting from the AI - Driven Memory Market Frenzy,2025-11-20 22:15:00+00:00,investing.com,English,United States,
https://markets.financialcontent.com/stocks/article/marketminute-2025-11-20-tech-and-semiconductors-navigate-ai-enthusiasm-amidst-mounting-headwinds,Tech and Semiconductors Navigate AI Enthusiasm Amidst Mounting Headwinds,2025-11-20 22:45:00+00:00,markets.financialcontent.com,English,United States,
https://www.cna.com.tw/news/afe/202511210024.aspx,美股收低 法人 ： 台股恐面臨27000點保衛戰 | 證券,2025-11-21 02:00:00+00:00,cna.com.tw,Chinese,Taiwan,
https://www.cna.com.tw:443/news/afe/202511210024.aspx,美股收低 法人 ： 台股恐面臨27000點保衛戰 | 證券,2025-11-21 03:15:00+00:00,cna.com.tw,Chinese,Taiwan,
https://www.webpronews.com/nvidia-q3-earnings-hit-57b-revenue-beats-forecasts-on-ai-demand/,"Nvidia Q3 Earnings Hit $57B Revenue , Beats Forecasts on AI Demand",2025-11-21 03:45:00+00:00,webpronews.com,English,United States,
https://www.morningstar.com/news/dow-jones/2025112012013/asian-chip-stocks-tumble-on-renewed-ai-bubble-fears,Asian Chip Stocks Tumble on Renewed AI Bubble Fears,2025-11-21 05:00:00+00:00,morningstar.com,English,China,
https://udn.com/news/story/6813/9154283,"FT ： 台美協議料近期公布 台灣估承諾投資4 , 000億美元 計入台積電投資 | 美國新聞 | 全球",2025-11-21 05:00:00+00:00,udn.com,Chinese,Taiwan,
https://www.163.com/dy/article/KET8H1U505119FMA.html,Blackwell 量产 ， AI 芯片 「 美国造 」 真能行 ？ ,2025-11-21 07:45:00+00:00,163.com,Chinese,China,
https://ec.ltn.com.tw/article/breakingnews/5253619,FT ： 台美關稅協議將拍板 台灣承諾投資4000億美元含台積電,2025-11-21 07:45:00+00:00,ec.ltn.com.tw,Chinese,Taiwan,
http://www.milwaukeesun.com/news/278706911/nvidia-results-signal-strong-ai-spending-but-questions-on-returns-grow-jefferies,"Nvidia results signal strong AI spending , but questions on returns grow : Jefferies",2025-11-21 08:00:00+00:00,milwaukeesun.com,English,United States,
https://finance.sina.com.cn/tech/roll/2025-11-21/doc-infycykc8900207.shtml,Blackwell 量产 ， AI 芯片 「 美国造 」 真能行 ？ ,2025-11-21 08:00:00+00:00,finance.sina.com.cn,Chinese,China,
https://wccftech.com/intel-is-reported-to-secure-microsoft-tesla-qualcomm-nvidia-as-advanced-packaging-customers/,"Intel Is Reported to Secure Microsoft , Tesla , Qualcomm & NVIDIA as Advanced Packaging Customers in the U . S ., Led by Its Newly Hired Ex - TSMC Executive",2025-11-21 09:30:00+00:00,wccftech.com,English,United States,advanced_packaging
https://news.ltn.com.tw/news/politics/breakingnews/5253873,台灣承諾投資美國4000億美元 ？ 楊瓊瓔 ： 送晶片又送錢叫談判 ？ - 政治,2025-11-21 10:00:00+00:00,news.ltn.com.tw,Chinese,Taiwan,
https://www.thehindubusinessline.com/info-tech/nvidia-results-signal-strong-ai-spending-but-questions-on-returns-grow-jefferies/article70306609.ece,"Nvidia results signal strong AI spending , but questions on returns grow : Jefferies",2025-11-21 10:15:00+00:00,thehindubusinessline.com,English,India,
https://news.ifeng.com/c/8oSxpBLKr4I,台美被爆已达成  4000亿美元投资换关税优惠  共识 ， 岛内网友 ： 被吃干抹净 ！_ 凤凰网,2025-11-21 10:45:00+00:00,news.ifeng.com,Chinese,China,
http://www.sanantoniopost.com/news/278706911/nvidia-results-signal-strong-ai-spending-but-questions-on-returns-grow-jefferies,"Nvidia results signal strong AI spending , but questions on returns grow : Jefferies",2025-11-21 11:15:00+00:00,sanantoniopost.com,English,United States,
http://www.austinglobe.com/news/278706911/nvidia-results-signal-strong-ai-spending-but-questions-on-returns-grow-jefferies,"Nvidia results signal strong AI spending , but questions on returns grow : Jefferies",2025-11-21 11:15:00+00:00,austinglobe.com,English,United States,
http://www.neworleanssun.com/news/278706911/nvidia-results-signal-strong-ai-spending-but-questions-on-returns-grow-jefferies,"Nvidia results signal strong AI spending , but questions on returns grow : Jefferies",2025-11-21 11:15:00+00:00,neworleanssun.com,English,United States,
http://www.taiwansun.com/news/278706911/nvidia-results-signal-strong-ai-spending-but-questions-on-returns-grow-jefferies,"Nvidia results signal strong AI spending , but questions on returns grow : Jefferies",2025-11-21 11:15:00+00:00,taiwansun.com,English,China,
http://www.africaleader.com/news/278706911/nvidia-results-signal-strong-ai-spending-but-questions-on-returns-grow-jefferies,"Nvidia results signal strong AI spending , but questions on returns grow : Jefferies",2025-11-21 11:30:00+00:00,africaleader.com,English,South Africa,
https://www.fudzilla.com/news/pc-hardware/62079-intel-spies-a-fresh-payday-in-fancy-packaging,Intel spies a fresh payday in fancy packaging,2025-11-21 11:45:00+00:00,fudzilla.com,English,China,
https://finance.yahoo.com/news/nvidia-nvda-q3-2026-earnings-231840716.html,Nvidia ( NVDA ) Q3 2026 Earnings Call Transcript,2025-11-21 11:45:00+00:00,finance.yahoo.com,English,United States,
http://www.mexicostar.com/news/278706911/nvidia-results-signal-strong-ai-spending-but-questions-on-returns-grow-jefferies,"Nvidia results signal strong AI spending , but questions on returns grow : Jefferies",2025-11-21 12:15:00+00:00,mexicostar.com,English,Mexico,
https://www.setn.com/News.aspx?NewsID=1754686,金融時報 ： 台美協議將拍板 台灣估承諾投資4000億美元 | 政治 | 三立新聞網 SETN . COM,2025-11-21 12:15:00+00:00,setn.com,Chinese,Taiwan,
http://www.myanmarnews.net/news/278706911/nvidia-results-signal-strong-ai-spending-but-questions-on-returns-grow-jefferies,"Nvidia results signal strong AI spending , but questions on returns grow : Jefferies",2025-11-21 13:00:00+00:00,myanmarnews.net,English,Myanmar,
http://www.tucsonpost.com/news/278706911/nvidia-results-signal-strong-ai-spending-but-questions-on-returns-grow-jefferies,"Nvidia results signal strong AI spending , but questions on returns grow : Jefferies",2025-11-21 13:00:00+00:00,tucsonpost.com,English,United States,
http://www.brazilsun.com/news/278706911/nvidia-results-signal-strong-ai-spending-but-questions-on-returns-grow-jefferies,"Nvidia results signal strong AI spending , but questions on returns grow : Jefferies",2025-11-21 15:30:00+00:00,brazilsun.com,English,Brazil,
http://www.oklahomacitysun.com/news/278706911/nvidia-results-signal-strong-ai-spending-but-questions-on-returns-grow-jefferies,"Nvidia results signal strong AI spending , but questions on returns grow : Jefferies",2025-11-21 16:15:00+00:00,oklahomacitysun.com,English,United States,
https://www.geeky-gadgets.com/samsung-galaxy-s26-ultra-thype-reality/,"Samsung Galaxy S26 Ultra : Features , Specs , and Release Date",2025-11-21 20:15:00+00:00,geeky-gadgets.com,English,United Kingdom,
https://markets.financialcontent.com/stocks/article/marketminute-2025-11-21-nvidia-stumbles-amidst-ai-slump-fears-despite-stellar-earnings,Nvidia Stumbles Amidst AI Slump Fears Despite Stellar Earnings,2025-11-21 23:00:00+00:00,markets.financialcontent.com,English,United States,
https://www.gizchina.com/samsung/samsungs-2nm-technology-sets-the-stage-for-the-exynos-2600,Samsung 2nm Technology Sets the Stage for the Exynos 2600,2025-11-21 23:30:00+00:00,gizchina.com,English,China,n2_a16
https://finance.yahoo.com/news/intel-could-biggest-winner-tsmc-183800926.html,Intel Could Be the Biggest Winner of TSMC AI Bottleneck,2025-11-22 01:45:00+00:00,finance.yahoo.com,English,United States,
https://news.china.com/socialgd/10000169/20251122/49012490.html,曝台美达成  投资换关税优惠  共识 岛内舆论哗然 _ 新闻频道 _ 中华网,2025-11-22 04:45:00+00:00,news.china.com,Chinese,China,
https://focustaiwan.tw:443/business/202511220003,Tariff deal with U . S .  not finalized  amid US$400 billion investment report,2025-11-22 06:45:00+00:00,focustaiwan.tw,English,Taiwan,
https://www.telepolis.pl/tech/sprzet/tajwan-pozostanie-bezkarny-kupczy-sie-chipami,Tajwan pozostanie bezkarny . Kupczy się chipami,2025-11-22 13:00:00+00:00,telepolis.pl,Polish,Poland,
https://www.zaobao.com.sg/finance/china/story20251122-7857183,台湾据报对美投资4000亿美元换降关税,2025-11-22 13:00:00+00:00,zaobao.com.sg,Chinese,Singapore,
https://finance.yahoo.com/news/most-overlooked-semiconductor-stock-powering-111500528.html,This Is the Most Overlooked Semiconductor Stock Powering the Artificial Intelligence ( AI ) Infrastructure Boom,2025-11-22 13:15:00+00:00,finance.yahoo.com,English,United States,
https://wccftech.com/asml-opens-up-the-first-u-s-training-facility-in-arizona/,ASML Opens Its First Training Facility in Arizona to Bolster America Push for a More Resilient Chip Supply Chain,2025-11-22 14:45:00+00:00,wccftech.com,English,United States,overseas_fab
https://wccftech.com/lpddr6-to-remain-exclusive-to-the-snapdragon-8-elite-gen-6-and-dimensity-9600-due-to-price-hike/,LPDDR6 RAM To Remain Exclusive To Snapdragon 8 Elite Gen 6 & Dimensity 9600 Due To Increased Costs,2025-11-22 14:45:00+00:00,wccftech.com,English,United States,
https://www.ibtimes.co.in/silicon-empire-trembles-inside-610-billion-ai-mirage-nvidias-moment-truth-892948,Silicon empire trembles : Inside $610 billion AI mirage and Nvidia moment of truth,2025-11-22 14:45:00+00:00,ibtimes.co.in,English,India,
https://www.chinatimes.com/realtimenews/20251120002572-260410?ctrack=mo_money_headl_p010?ctrack=pc_money_headl_p01,輝達 「 美國製造 」 功臣 ！ 3大台廠被點名 ： 未來4年擴大布局 - 財經,2025-11-22 17:45:00+00:00,chinatimes.com,Chinese,Taiwan,
https://www.taipeitimes.com/News/taiwan/archives/2025/11/23/2003847688,"US tariff deal not yet finalized , ministry says",2025-11-22 18:30:00+00:00,taipeitimes.com,English,Taiwan,
https://wccftech.com/intel-ceo-lip-bu-tan-denies-any-involvement-in-an-alleged-2nm-leak-from-tsmc/,"Intel CEO Lip - Bu Tan Denies Any Involvement in an Alleged  2nm Leak  From TSMC , While Taiwan Vows to Investigate to Protect Its Chip Technology",2025-11-22 19:00:00+00:00,wccftech.com,English,United States,n2_a16
https://www.fool.com/investing/2025/11/22/amd-vs-intel-which-chipmaker-is-poised-for-explosi/,AMD vs . Intel : Which Chipmaker Is Poised for Explosive Data Center Growth ? ,2025-11-23 00:15:00+00:00,fool.com,English,United States,
https://finance.sina.com.cn/tech/roll/2025-11-23/doc-infykhhc6867667.shtml,75岁台积电核心老臣被曝携20箱机密投奔Intel ： 真相来了 ！ ,2025-11-23 04:30:00+00:00,finance.sina.com.cn,Chinese,China,
https://www.fool.com/investing/2025/11/23/3-monster-stocks-to-hold-for-the-next-3-years/?source=iedfolrf0000001,3 Monster Stocks to Hold for the Next 3 Years,2025-11-23 11:45:00+00:00,fool.com,English,United States,
https://www.webpronews.com/teslas-chip-empire-musks-audacious-bid-to-outproduce-all-ai-rivals/,Tesla Chip Empire : Musk Audacious Bid to Outproduce All AI Rivals,2025-11-23 18:15:00+00:00,webpronews.com,English,United States,
https://wccftech.com/roundup/apple-iphone-18-launch-price-features-specifications-roundup/,"Apple iPhone 18 Launch , Price , Features & Specifications Details - Here Is Everything You Need To Know",2025-11-23 23:30:00+00:00,wccftech.com,English,United States,
https://www.bbc.co.uk/news/articles/c8676qpxgnqo,Japan gamble to turn island of flowers into global chip hub,2025-11-23 23:30:00+00:00,bbc.co.uk,English,United Kingdom,japan_fab
https://www.fool.com/investing/2025/11/23/3-artificial-intelligence-stocks-to-buy-and-hold/?source=iedfolrf0000001,3 Artificial Intelligence Stocks You Can Buy and Hold for the Next Decade,2025-11-24 00:45:00+00:00,fool.com,English,United States,
https://finance.sina.com.cn/tech/roll/2025-11-24/doc-infynexn4152431.shtml,罗唯仁靠  20箱台积电机密  换来什么职位 ？ 最新工作疑曝光了|英特尔,2025-11-24 02:30:00+00:00,finance.sina.com.cn,Chinese,China,
https://www.huxiu.com/article/4808651.html,马斯克最新访谈 ： 重装人类操作系统 - 虎嗅网,2025-11-24 03:45:00+00:00,huxiu.com,Chinese,China,
https://www.cna.com.tw:443/news/aipl/202511240096.aspx,外媒稱台美關稅協議將拍板 藍黨團要求政府一週內說明 | 政治,2025-11-24 07:00:00+00:00,cna.com.tw,Chinese,Taiwan,
https://www.capitalfm.co.ke/business/2025/11/japans-high-stakes-gamble-to-turn-island-of-flowers-into-global-chip-hub/,Japan high - stakes gamble to turn island of flowers into global chip hub,2025-11-24 07:00:00+00:00,capitalfm.co.ke,English,Kenya,japan_fab
https://www.cna.com.tw/news/aipl/202511240096.aspx,外媒稱台美關稅協議將拍板 藍黨團要求政府一週內說明 | 政治,2025-11-24 07:30:00+00:00,cna.com.tw,Chinese,Taiwan,
https://www.forbes.com/sites/greatspeculations/2025/11/24/nvidia-stocks-5-trillion-taiwan-risk/,Nvidia Stock $5 Trillion Taiwan Risk,2025-11-24 13:45:00+00:00,forbes.com,English,United States,
https://finance.sina.com.cn/tech/roll/2025-11-24/doc-infypnsw3714328.shtml,Blackwell 量产 AI芯片美国造真能行吗,2025-11-24 16:00:00+00:00,finance.sina.com.cn,Chinese,China,
https://www.storm.mg/article/11083364,4000億對美投資換關稅調降 ？ 專家估算 「 要133 年才能回本 」： 真的划算 ？ | 蔣帆威 | 新聞,2025-11-24 17:15:00+00:00,storm.mg,Chinese,Madagascar,
https://www.culpium.com/p/tsmc-arizona-outage-saw-fab-halt,"TSMC Arizona Outage Saw Fab Halt , Apple Wafers Scrapped",2025-11-24 20:15:00+00:00,culpium.com,English,,overseas_fab
https://finance.yahoo.com/news/2-top-bargain-stocks-ready-134000572.html,2 Top Bargain Stocks Ready for a Bull Run,2025-11-24 22:30:00+00:00,finance.yahoo.com,English,United States,
https://www.storm.mg/article/11083369, 《 日經 》 專訪英特爾CEO基辛格 ： 若想複製台灣的半導體供應鏈 ， 美國還需努力數十年 ！ | 李忠謙 | 新聞,2025-11-25 02:00:00+00:00,storm.mg,Chinese,Madagascar,
https://focustaiwan.tw/society/202511250003,Taiwan headline news - Focus Taiwan,2025-11-25 03:45:00+00:00,focustaiwan.tw,English,Taiwan,
https://focustaiwan.tw:443/society/202511250003,Taiwan headline news - Focus Taiwan,2025-11-25 03:45:00+00:00,focustaiwan.tw,English,Taiwan,
https://udn.com/news/story/6839/9161288,台積電Logo解密 ！ tsmc為何小寫 、 11顆黑點是什麼 ？「 工號9號員工 」 親解意涵 | 雜誌,2025-11-25 04:15:00+00:00,udn.com,Chinese,Taiwan,
https://www.cna.com.tw:443/news/afe/202511250096.aspx,CRIF ： 除金融外上市公司前3季賺逾2 . 6兆 AI一枝獨秀 | 產經,2025-11-25 06:00:00+00:00,cna.com.tw,Chinese,Taiwan,
https://wccftech.com/tsmc-building-three-more-2nm-facilities-in-taiwan-costing-28-6-billion/,TSMC Reportedly Building Three Additional 2nm Facilities Costing $28 . 6 Billion In Taiwan,2025-11-25 09:00:00+00:00,wccftech.com,English,United States,n2_a16
https://finance.yahoo.com/news/3-leading-tech-stocks-buy-092000301.html,3 Leading Tech Stocks to Buy in 2025,2025-11-25 10:15:00+00:00,finance.yahoo.com,English,United States,
https://www.fudzilla.com/news/62094-tsmc-investigates-ex-exec-over-intel-move,TSMC investigates ex - exec over Intel move,2025-11-25 11:00:00+00:00,fudzilla.com,English,China,
https://www.digit.in/news/mobile-phones/apple-iphone-18-pro-leaks-design-specifications-price-range-and-more.html,"Apple iPhone 18 Pro leaks : Design , specifications , price range and more",2025-11-25 11:00:00+00:00,digit.in,English,India,
https://www.newelectronics.co.uk/content/blogs/tsmc-investigating-possible-data-misuse-by-former-executive,TSMC investigating data misuse allegations,2025-11-25 12:15:00+00:00,newelectronics.co.uk,English,United Kingdom,
https://www.digitimes.com/news/a20251125VL206/tsmc-intel-lawsuit-legal-2025.html,TSMC formally sues ex - SVP over alleged transfer of secrets to Intel,2025-11-25 12:15:00+00:00,digitimes.com,English,China,
https://www.tomshardware.com/tech-industry/semiconductors/tsmc-csays-advanced-node-capacity-falls-short-of-ai-demand,TSMC says advanced ‑ node capacity falls  about three times short  of AI demand company wafer capacity is  still not enough  as demand continues to rise,2025-11-25 12:15:00+00:00,tomshardware.com,English,United States,
https://www.webpronews.com/blood-chemicals-and-silicon-how-a-deadly-explosion-at-tsmc-arizona-exposes-the-fragility-of-americas-semiconductor-pivot/,"Blood , Chemicals , and Silicon : How a Deadly Explosion at TSMC Arizona Exposes the Fragility of America Semiconductor Pivot",2025-11-25 12:45:00+00:00,webpronews.com,English,United States,overseas_fab
https://wccftech.com/tsmc-has-officially-sued-its-ex-executive-for-joining-intel/,"TSMC Has Officially Sued Its Ex - Executive for Joining Intel , Claiming That He Has Access to  Confidential  Data and May Use It to Aid Competition",2025-11-25 13:45:00+00:00,wccftech.com,English,United States,
http://www.utahindependent.com/news/278706911/nvidia-results-signal-strong-ai-spending-but-questions-on-returns-grow-jefferies,"Nvidia results signal strong AI spending , but questions on returns grow : Jefferies",2025-11-25 16:00:00+00:00,utahindependent.com,English,United States,
https://azbigmedia.com/real-estate/ptk-spotlight-arizona-professional-service-pros-to-know-in-2026/,PTK spotlight : Arizona professional services pros to know in 2026,2025-11-25 19:45:00+00:00,azbigmedia.com,English,United States,overseas_fab
https://wccftech.com/tsmc-could-overtake-apple-in-market-value-by-2030-claims-analyst/,"TSMC Could Surpass Apple In Market Valuation By 2030 , Says Analyst",2025-11-25 23:45:00+00:00,wccftech.com,English,United States,
https://ec.ltn.com.tw/article/breakingnews/5258134,台積電美廠單季利潤下降99 ％ 兇手曝光 ！ 數千片晶圓急報廢,2025-11-26 02:15:00+00:00,ec.ltn.com.tw,Chinese,Taiwan,
https://www.chinatimes.com/realtimenews/20251125003260-260410?ctrack=mo_money_headl_p010,台積電美國廠獲利跳水99 ％！ 驚傳兇手是 「 它 」 數千片晶圓全報廢 - 財經,2025-11-26 02:45:00+00:00,chinatimes.com,Chinese,Taiwan,
https://www.chinatimes.com/realtimenews/20251125003260-260410?ctrack=mo_money_headl_p010?ctrack=pc_money_headl_p01,台積電美國廠獲利跳水99 ％！ 驚傳兇手是 「 它 」 數千片晶圓全報廢 - 財經,2025-11-26 02:45:00+00:00,chinatimes.com,Chinese,Taiwan,
https://www.chinatimes.com/realtimenews/20251126001178-260410,下個是誰 ？ 羅唯仁 「 帶槍投英特爾 」 爆魏哲家陷更大人事危機 - 財經,2025-11-26 02:45:00+00:00,chinatimes.com,Chinese,Taiwan,
https://www.cna.com.tw:443/news/aipl/202511260054.aspx,楊珍妮 ： 台美關稅談判正進行文書交換 4000億美元投資是揣測 | 政治,2025-11-26 04:00:00+00:00,cna.com.tw,Chinese,Taiwan,
https://www.marketscreener.com/news/trump-team-negotiating-trade-deal-with-taiwan-that-could-help-train-us-workers-sources-say-ce7d5ed2de8bf124,"Trump team negotiating trade deal with Taiwan that could help train US workers , sources say",2025-11-26 08:30:00+00:00,marketscreener.com,English,,
https://finance.yahoo.com/news/exclusive-trump-team-negotiating-trade-080125385.html,"Exclusive - Trump team negotiating trade deal with Taiwan that could help train US workers , sources say",2025-11-26 08:30:00+00:00,finance.yahoo.com,English,United States,
https://www.chinatimes.com/realtimenews/20251126003408-260410,羅唯仁竊機密投奔敵營 台積電為何不在美提告 ？ 陸行之曝最大擔憂 - 要聞,2025-11-26 08:45:00+00:00,chinatimes.com,Chinese,Taiwan,
https://newtalk.tw/news/view/2025-11-26/1006658,台積電正式提告羅唯仁違反保密條款 陸行之嘆 ： 他恐遭英特爾切割 | 財經,2025-11-26 08:45:00+00:00,newtalk.tw,Chinese,Taiwan,
https://udn.com/news/story/6813/9164808,路透 ： 川普與台洽商貿易協議 台積電投資並代訓美員工 | 美國新聞 | 全球,2025-11-26 09:30:00+00:00,udn.com,Chinese,Taiwan,
https://udn.com/news/story/124373/9164808,包含台積電 ！ 川普與台談判貿易協議 台灣企業將投資 、 代訓美國員工 | 川普關稅襲全球 | 全球,2025-11-26 09:45:00+00:00,udn.com,Chinese,Taiwan,
http://themobileindian.com/picture-story/smartphones-launching-in-august-2025-google-pixel-10-series-vivo-v60-5g-and-more,"Smartphones Launching in August 2025 : Google Pixel 10 Series , Vivo V60 5G , and More",2025-11-26 10:00:00+00:00,themobileindian.com,English,India,
